ft_name,profile_corr,dropout_algorithm,dropout_ratio,dropout_trial,dataset,sub,test_dataset,algorithm
conv4_4,0.1221249664877251,dropout-random,0.1,0,deeprecon,AM,test,icnn
conv5_1,0.1561702873900238,dropout-random,0.1,0,deeprecon,AM,test,icnn
conv5_2,0.1598394160337583,dropout-random,0.1,0,deeprecon,AM,test,icnn
conv5_3,0.1600477535841194,dropout-random,0.1,0,deeprecon,AM,test,icnn
conv5_4,0.1716319019472004,dropout-random,0.1,0,deeprecon,AM,test,icnn
fc6,0.2011290901879091,dropout-random,0.1,0,deeprecon,AM,test,icnn
fc7,0.1992712986051716,dropout-random,0.1,0,deeprecon,AM,test,icnn
fc8,0.3216263834002894,dropout-random,0.1,0,deeprecon,AM,test,icnn
conv1_1,0.0781458919696225,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv1_2,0.0364481375175774,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv2_1,0.0366370866363441,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv2_2,0.0318523170691639,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv3_1,0.0121175727980011,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv3_2,0.0292838202760383,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv3_3,0.0960455575242638,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv3_4,0.0357841660215909,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv4_1,0.0598679965528329,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv4_2,0.0796954447478837,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv4_3,0.1143260965532784,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv4_4,0.2981209961929708,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv5_1,0.1868949808634145,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv5_2,0.2118308611260209,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv5_3,0.2142502837557834,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv5_4,0.319134194992837,dropout-random,0.1,0,deeprecon,AM,art,icnn
fc6,0.1404884129441317,dropout-random,0.1,0,deeprecon,AM,art,icnn
fc7,0.1685139519043685,dropout-random,0.1,0,deeprecon,AM,art,icnn
fc8,0.1192774002687206,dropout-random,0.1,0,deeprecon,AM,art,icnn
conv1_1,0.070963363739557,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv1_2,0.0557746909095113,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv2_1,0.0683939862865443,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv2_2,0.0357234634358619,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv3_1,0.072708995318398,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv3_2,0.0814625876102924,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv3_3,0.1174061328196162,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv3_4,0.0986624820446661,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv4_1,0.1410580852579822,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv4_2,0.1294869503653333,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv4_3,0.1099055588995038,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv4_4,0.1221146733096999,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv5_1,0.1582246327883326,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv5_2,0.1634196431609801,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv5_3,0.16136464511746,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv5_4,0.1830935020896615,dropout-random,0.1,1,deeprecon,AM,test,icnn
fc6,0.1887117090420992,dropout-random,0.1,1,deeprecon,AM,test,icnn
fc7,0.1687933669058493,dropout-random,0.1,1,deeprecon,AM,test,icnn
fc8,0.3177087683200888,dropout-random,0.1,1,deeprecon,AM,test,icnn
conv1_1,0.0970170930504222,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv1_2,0.0300773801388577,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv2_1,0.0174859040649329,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv2_2,0.0102319635119051,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv3_1,-0.0099729050548329,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv3_2,-0.0017484297917607,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv3_3,0.0590281891209122,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv3_4,0.0024639615248414,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv4_1,0.0092211180776166,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv4_2,0.0048267588960274,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv4_3,0.042838493914313,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv4_4,0.2268920831066057,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv5_1,0.138165976220707,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv5_2,0.1466568027275742,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv5_3,0.161930418863514,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv5_4,0.3327681470749186,dropout-random,0.1,1,deeprecon,AM,art,icnn
fc6,0.1235488462025542,dropout-random,0.1,1,deeprecon,AM,art,icnn
fc7,0.1437645741730762,dropout-random,0.1,1,deeprecon,AM,art,icnn
fc8,0.0441927896760399,dropout-random,0.1,1,deeprecon,AM,art,icnn
conv1_1,0.0987675819609905,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv1_2,0.0723483601076728,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv2_1,0.0834708494195508,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv2_2,0.0401067013375533,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv3_1,0.0776479055018612,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv3_2,0.0846637489601566,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv3_3,0.1155650443464812,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv3_4,0.0975794009915178,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv4_1,0.1392727511180959,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv4_2,0.1234721072192785,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv4_3,0.1055028106623308,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv4_4,0.1143589386197839,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv5_1,0.1478441275681642,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv5_2,0.1465945961197679,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv5_3,0.1428091533626166,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv5_4,0.1545743655617401,dropout-random,0.1,2,deeprecon,AM,test,icnn
fc6,0.1922559364193938,dropout-random,0.1,2,deeprecon,AM,test,icnn
fc7,0.1712218699002259,dropout-random,0.1,2,deeprecon,AM,test,icnn
fc8,0.3195197332734678,dropout-random,0.1,2,deeprecon,AM,test,icnn
conv1_1,0.0554089893753886,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv1_2,0.002575304006443,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv2_1,-0.0024624691314622,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv2_2,0.009889078257288,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv3_1,-0.0116097317614177,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv3_2,0.0002316669135003,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv3_3,0.0712119598250685,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv3_4,0.0186661681659144,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv4_1,0.0199943747770878,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv4_2,0.0258421422282727,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv4_3,0.0621296692003665,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv4_4,0.243109371496953,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv5_1,0.1493658821754422,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv5_2,0.164207486764175,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv5_3,0.1728172680546516,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv5_4,0.3274227916535365,dropout-random,0.1,2,deeprecon,AM,art,icnn
fc6,0.1575014931515551,dropout-random,0.1,2,deeprecon,AM,art,icnn
fc7,0.2198966417927273,dropout-random,0.1,2,deeprecon,AM,art,icnn
fc8,0.0556461196951231,dropout-random,0.1,2,deeprecon,AM,art,icnn
conv1_1,0.0916938839685715,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv1_2,0.0749119269613039,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv2_1,0.0819164297548803,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv2_2,0.0435353379809166,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv3_1,0.0816541604453179,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv3_2,0.0926126161079612,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv3_3,0.1261466563960548,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv3_4,0.1085352517245487,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv4_1,0.1522323024564726,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv4_2,0.1353450922915823,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv4_3,0.1143982292404149,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv4_4,0.1254346543673451,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv5_1,0.1637659093673759,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv5_2,0.1700403347129567,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv5_3,0.1682544400695492,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv5_4,0.1771846377542329,dropout-random,0.1,3,deeprecon,AM,test,icnn
fc6,0.2083271932685619,dropout-random,0.1,3,deeprecon,AM,test,icnn
fc7,0.1626688341108577,dropout-random,0.1,3,deeprecon,AM,test,icnn
fc8,0.3188763286625448,dropout-random,0.1,3,deeprecon,AM,test,icnn
conv1_1,0.087504588142702,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv1_2,0.0373030458281598,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv2_1,0.0191128736959284,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv2_2,0.0195835669404345,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv3_1,-0.0067395476603419,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv3_2,0.0062472973822174,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv3_3,0.0705240108936538,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv3_4,0.0149713114761143,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv4_1,0.023942894858626,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv4_2,0.0382280826335762,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv4_3,0.069145831725733,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv4_4,0.2603350731286128,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv5_1,0.1598132366781805,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv5_2,0.1782966595584622,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv5_3,0.1811341643280854,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv5_4,0.3061733813505855,dropout-random,0.1,3,deeprecon,AM,art,icnn
fc6,0.0883777014125429,dropout-random,0.1,3,deeprecon,AM,art,icnn
fc7,0.0844151953241003,dropout-random,0.1,3,deeprecon,AM,art,icnn
fc8,0.0308760488891601,dropout-random,0.1,3,deeprecon,AM,art,icnn
conv1_1,0.101107584143113,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv1_2,0.0695853476222904,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv2_1,0.0779420576245965,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv2_2,0.0411941510983692,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv3_1,0.0786360269769385,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv3_2,0.0875023802030174,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv3_3,0.1187675143455496,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv3_4,0.1037521721611629,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv4_1,0.1455980816081558,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv4_2,0.130744477766284,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv4_3,0.1097379646389419,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv4_4,0.1183747045127761,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv5_1,0.1621178854000082,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv5_2,0.1692056357379656,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv5_3,0.1657285669157906,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv5_4,0.1742558869589969,dropout-random,0.1,4,deeprecon,AM,test,icnn
fc6,0.1986852552226704,dropout-random,0.1,4,deeprecon,AM,test,icnn
fc7,0.1704067377279069,dropout-random,0.1,4,deeprecon,AM,test,icnn
fc8,0.3461338969683388,dropout-random,0.1,4,deeprecon,AM,test,icnn
conv1_1,0.0639024887925434,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv1_2,0.0115450577306791,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv2_1,0.0084963207013122,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv2_2,0.0184969462887851,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv3_1,-0.0112981779259613,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv3_2,0.000501595206312,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv3_3,0.063827393797576,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv3_4,0.0138673250945898,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv4_1,0.0207862624400392,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv4_2,0.030388077914961,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv4_3,0.0677562251454017,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv4_4,0.2235785080043134,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv5_1,0.1388528978968715,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv5_2,0.1280867608566127,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv5_3,0.1465750848772943,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv5_4,0.2845582392289634,dropout-random,0.1,4,deeprecon,AM,art,icnn
fc6,0.1000906715430503,dropout-random,0.1,4,deeprecon,AM,art,icnn
fc7,0.0230173303801964,dropout-random,0.1,4,deeprecon,AM,art,icnn
fc8,0.0836845140312281,dropout-random,0.1,4,deeprecon,AM,art,icnn
conv1_1,0.1118739486584842,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv1_2,0.0908041565896138,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv2_1,0.1037934903159162,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv2_2,0.0583595577785723,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv3_1,0.1120474508860449,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv3_2,0.1269623988390326,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv3_3,0.1673559041979101,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv3_4,0.1453465199226629,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv4_1,0.1993442542638135,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv4_2,0.181531242222853,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv4_3,0.1595099456257368,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv4_4,0.1672206360481735,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv5_1,0.2214608627444222,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv5_2,0.2295329251970897,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv5_3,0.2243308668045785,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv5_4,0.2258406297491526,dropout-random,0.25,0,deeprecon,AM,test,icnn
fc6,0.261423600718157,dropout-random,0.25,0,deeprecon,AM,test,icnn
fc7,0.2032709368356422,dropout-random,0.25,0,deeprecon,AM,test,icnn
fc8,0.3806122295997072,dropout-random,0.25,0,deeprecon,AM,test,icnn
conv1_1,0.117709430703534,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv1_2,0.0344683912831736,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv2_1,0.0250462450297903,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv2_2,0.0277147129281549,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv3_1,-6.142464460019129e-05,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv3_2,0.0229095470645198,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv3_3,0.0997734390013139,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv3_4,0.0351555225716648,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv4_1,0.0653641482695612,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv4_2,0.0681586866780404,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv4_3,0.1160296167770087,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv4_4,0.3288587299423722,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv5_1,0.2098206274512022,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv5_2,0.2313046508578575,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv5_3,0.2517791694435154,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv5_4,0.4302186833895213,dropout-random,0.25,0,deeprecon,AM,art,icnn
fc6,0.1486698490448338,dropout-random,0.25,0,deeprecon,AM,art,icnn
fc7,0.1503289896338102,dropout-random,0.25,0,deeprecon,AM,art,icnn
fc8,0.0177446207698518,dropout-random,0.25,0,deeprecon,AM,art,icnn
conv1_1,0.1187591835904977,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv1_2,0.0868120949130576,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv2_1,0.1004891902931253,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv2_2,0.0553661497096238,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv3_1,0.1029931920825687,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv3_2,0.1146675237956901,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv3_3,0.1548721626664207,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv3_4,0.1355930002655807,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv4_1,0.1905626938491837,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv4_2,0.1720833699486462,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv4_3,0.1481648640365992,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv4_4,0.1609085188585981,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv5_1,0.2118660849483022,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv5_2,0.2162978405803027,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv5_3,0.208611878814803,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv5_4,0.2122068044560085,dropout-random,0.25,1,deeprecon,AM,test,icnn
fc6,0.2527279041027166,dropout-random,0.25,1,deeprecon,AM,test,icnn
fc7,0.2241764332007837,dropout-random,0.25,1,deeprecon,AM,test,icnn
fc8,0.3661009132480159,dropout-random,0.25,1,deeprecon,AM,test,icnn
conv1_1,0.1092032545624311,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv1_2,0.0512223712968147,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv2_1,0.0329643758079218,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv2_2,0.0298401322179593,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv3_1,0.0006099453669896,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv3_2,0.0213766668019515,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv3_3,0.1029359399357689,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv3_4,0.0305353005255532,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv4_1,0.0559364283543725,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv4_2,0.0747332216734782,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv4_3,0.121202161252103,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv4_4,0.3319753195484476,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv5_1,0.2106859411157417,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv5_2,0.2399118690271437,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv5_3,0.2513104034919662,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv5_4,0.3881372064610341,dropout-random,0.25,1,deeprecon,AM,art,icnn
fc6,0.1422606043976,dropout-random,0.25,1,deeprecon,AM,art,icnn
fc7,0.1644666029443084,dropout-random,0.25,1,deeprecon,AM,art,icnn
fc8,0.0675341394964892,dropout-random,0.25,1,deeprecon,AM,art,icnn
conv1_1,0.0922231151544826,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv1_2,0.076504973412162,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv2_1,0.1045062528295844,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv2_2,0.0561439733885862,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv3_1,0.1108165982655207,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv3_2,0.1246901777986967,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv3_3,0.1628729583508426,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv3_4,0.14119036029761,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv4_1,0.1967236601892786,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv4_2,0.1788732850913784,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv4_3,0.1561475154921898,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv4_4,0.1654340683358879,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv5_1,0.2174248323156522,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv5_2,0.2253373409718606,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv5_3,0.2188705770350905,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv5_4,0.2224880284779397,dropout-random,0.25,2,deeprecon,AM,test,icnn
fc6,0.2581286481947915,dropout-random,0.25,2,deeprecon,AM,test,icnn
fc7,0.2367455287197344,dropout-random,0.25,2,deeprecon,AM,test,icnn
fc8,0.3694379291890786,dropout-random,0.25,2,deeprecon,AM,test,icnn
conv1_1,0.1134843489648298,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv1_2,0.0297396360542775,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv2_1,0.0153956042907629,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv2_2,0.0290864923246626,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv3_1,0.0028674131221803,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv3_2,0.0228320682882952,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv3_3,0.100466786744149,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv3_4,0.0334840847525326,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv4_1,0.0592119878987061,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv4_2,0.0760332671257153,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv4_3,0.1190601111207463,dropout-random,0.25,2,deeprecon,AM,art,icnn
conv4_4,0.3409228424558735,dropout-random,0.25,2,deeprecon,AM,art,icnn
